trade_id,trader_id,ticker,trade_date,trade_time,side,quantity,price,trade_value
T00000266,TRD0002,AMZN,2023-02-17,2023-02-17 12:01:00,BUY,140,502.1,70294.29
T00000267,TRD0002,RELIANCE,2024-09-05,2024-09-05 11:23:00,SELL,44,2427.59,106814.16
T00000268,TRD0002,GOOGL,2024-09-20,2024-09-20 14:41:00,SELL,167,974.18,162688.2
T00000269,TRD0002,HDFCBANK,2021-03-16,2021-03-16 09:43:00,BUY,182,1300.53,236696.39
T00000270,TRD0002,HDFCBANK,2021-05-24,2021-05-24 13:24:00,SELL,70,1280.46,89631.95
T00000271,TRD0002,GOOGL,2021-07-30,2021-07-30 11:05:00,SELL,40,590.22,23608.66
T00000272,TRD0002,TSLA,2022-03-15,2022-03-15 09:34:00,SELL,156,792.11,123569.62
T00000273,TRD0002,HDFCBANK,2021-03-08,2021-03-08 12:03:00,BUY,36,1346.97,48490.89
T00000274,TRD0002,GOOGL,2023-07-13,2023-07-13 12:05:00,SELL,41,1141.36,46795.79
T00000275,TRD0002,TSLA,2023-07-06,2023-07-06 10:17:00,SELL,37,593.21,21948.66
T00000276,TRD0002,AMZN,2022-01-03,2022-01-03 14:15:00,SELL,143,628.66,89898.43
T00000277,TRD0002,AAPL,2022-09-16,2022-09-16 11:45:00,BUY,84,1449.64,121769.38
T00000278,TRD0002,MSFT,2022-01-20,2022-01-20 09:03:00,BUY,112,1738.96,194763.88
T00000279,TRD0002,AMZN,2023-08-02,2023-08-02 10:23:00,BUY,105,468.07,49147.44
T00000280,TRD0002,RELIANCE,2025-07-14,2025-07-14 13:31:00,BUY,55,2080.54,114429.79
T00000281,TRD0002,MSFT,2024-05-01,2024-05-01 09:17:00,SELL,53,4614.53,244569.99
T00000282,TRD0002,AAPL,2025-04-15,2025-04-15 11:21:00,SELL,175,2889.58,505676.41
T00000283,TRD0002,MSFT,2022-12-27,2022-12-27 11:48:00,BUY,137,3193.59,437521.62
T00000284,TRD0002,GOOGL,2024-01-29,2024-01-29 10:08:00,BUY,103,1031.99,106294.54
T00000285,TRD0002,GOOGL,2023-02-06,2023-02-06 14:47:00,SELL,14,1110.74,15550.39
T00000286,TRD0002,GOOGL,2025-09-19,2025-09-19 11:43:00,BUY,174,959.7,166987.7
T00000287,TRD0002,HDFCBANK,2022-01-06,2022-01-06 12:47:00,SELL,64,1608.46,102941.61
T00000288,TRD0002,RELIANCE,2025-03-19,2025-03-19 13:16:00,BUY,114,2332.46,265900.13
T00000289,TRD0002,RELIANCE,2022-02-28,2022-02-28 13:18:00,BUY,79,1798.43,142076.27
T00000290,TRD0002,GOOGL,2025-10-21,2025-10-21 14:56:00,BUY,24,803.31,19279.32
T00000291,TRD0002,AMZN,2025-09-01,2025-09-01 12:41:00,SELL,134,861.87,115490.8
T00000292,TRD0002,MSFT,2023-04-17,2023-04-17 09:20:00,BUY,129,2984.43,384992.03
T00000293,TRD0002,AAPL,2022-10-31,2022-10-31 09:29:00,SELL,147,1363.91,200494.89
T00000294,TRD0002,TSLA,2022-02-22,2022-02-22 12:50:00,SELL,167,811.6,135537.01
T00000295,TRD0002,MSFT,2021-08-09,2021-08-09 12:43:00,SELL,174,2100.94,365563.33
T00000296,TRD0002,MSFT,2022-10-27,2022-10-27 13:51:00,BUY,110,3628.3,399112.51
T00000297,TRD0002,RELIANCE,2025-10-01,2025-10-01 14:52:00,BUY,189,2327.73,439940.2
T00000298,TRD0002,MSFT,2022-09-20,2022-09-20 14:40:00,SELL,123,3074.35,378145.31
T00000299,TRD0002,AMZN,2024-11-11,2024-11-11 09:24:00,SELL,94,850.45,79942.2
T00000300,TRD0002,AAPL,2025-11-11,2025-11-11 10:19:00,BUY,115,3039.53,349545.52
T00000301,TRD0002,GOOGL,2022-08-12,2022-08-12 14:17:00,BUY,194,996.7,193360.53
T00000302,TRD0002,AAPL,2021-11-22,2021-11-22 09:44:00,BUY,134,1525.75,204450.09
T00000303,TRD0002,MSFT,2023-07-31,2023-07-31 09:16:00,SELL,106,4635.54,491367.49
T00000304,TRD0002,TSLA,2023-06-14,2023-06-14 14:33:00,SELL,70,551.38,38596.52
T00000305,TRD0002,GOOGL,2023-04-28,2023-04-28 13:56:00,BUY,113,1109.68,125394.13
T00000306,TRD0002,TSLA,2025-05-05,2025-05-05 14:53:00,BUY,100,1101.43,110142.96
T00000307,TRD0002,HDFCBANK,2023-10-30,2023-10-30 12:34:00,SELL,139,2033.93,282716.91
T00000308,TRD0002,AMZN,2025-10-23,2025-10-23 14:34:00,BUY,126,950.35,119744.29
T00000309,TRD0002,AMZN,2024-07-19,2024-07-19 10:47:00,BUY,29,748.02,21692.66
T00000310,TRD0002,RELIANCE,2024-03-14,2024-03-14 13:48:00,BUY,68,1645.09,111866.0
T00000311,TRD0002,HDFCBANK,2023-08-24,2023-08-24 14:10:00,SELL,88,2001.74,176152.85
T00000312,TRD0002,AMZN,2025-06-06,2025-06-06 14:24:00,BUY,133,783.97,104267.61
T00000313,TRD0002,TSLA,2025-12-22,2025-12-22 09:17:00,BUY,183,884.91,161937.62
T00000314,TRD0002,HDFCBANK,2024-07-04,2024-07-04 14:31:00,BUY,131,2314.37,303182.63
T00000315,TRD0002,MSFT,2024-07-17,2024-07-17 14:37:00,BUY,128,4861.79,622308.85
T00000316,TRD0002,AMZN,2025-11-05,2025-11-05 14:57:00,BUY,163,906.71,147794.33
T00000317,TRD0002,TSLA,2022-05-11,2022-05-11 14:33:00,SELL,46,622.0,28612.13
T00000318,TRD0002,RELIANCE,2025-06-06,2025-06-06 10:06:00,SELL,183,2036.32,372646.01
T00000319,TRD0002,AMZN,2024-12-02,2024-12-02 12:57:00,BUY,105,810.68,85121.02
T00000320,TRD0002,GOOGL,2025-10-27,2025-10-27 12:20:00,BUY,127,806.9,102476.6
T00000321,TRD0002,MSFT,2024-10-03,2024-10-03 13:28:00,SELL,54,5586.95,301695.07
T00000322,TRD0002,GOOGL,2021-09-14,2021-09-14 12:28:00,BUY,193,656.31,126667.23
T00000323,TRD0002,TSLA,2021-03-17,2021-03-17 09:05:00,SELL,136,356.23,48447.24
T00000324,TRD0002,AMZN,2024-01-29,2024-01-29 13:15:00,SELL,87,661.78,57575.01
T00000325,TRD0002,GOOGL,2023-10-18,2023-10-18 13:20:00,BUY,162,1085.82,175902.81
T00000326,TRD0002,HDFCBANK,2023-02-15,2023-02-15 09:38:00,SELL,116,1438.53,166869.25
T00000327,TRD0002,RELIANCE,2022-04-15,2022-04-15 09:03:00,SELL,73,2013.26,146967.91
T00000328,TRD0002,AMZN,2022-10-13,2022-10-13 10:17:00,BUY,172,429.34,73845.67
T00000329,TRD0002,AMZN,2024-07-16,2024-07-16 12:21:00,BUY,171,740.84,126683.47
T00000330,TRD0002,MSFT,2022-01-27,2022-01-27 10:26:00,SELL,186,1809.97,336653.8
T00000331,TRD0002,AMZN,2022-08-30,2022-08-30 10:15:00,SELL,175,374.54,65544.27
T00000332,TRD0002,MSFT,2025-02-21,2025-02-21 14:57:00,BUY,91,8715.45,793106.36
T00000333,TRD0002,AMZN,2021-12-14,2021-12-14 10:00:00,SELL,102,629.11,64169.45
T00000334,TRD0002,AAPL,2021-03-26,2021-03-26 11:35:00,SELL,96,1802.71,173059.92
T00000335,TRD0002,GOOGL,2023-03-30,2023-03-30 11:45:00,BUY,30,1125.59,33767.73
T00000336,TRD0002,AMZN,2024-02-23,2024-02-23 14:59:00,BUY,103,705.88,72705.7
T00000337,TRD0002,MSFT,2023-07-13,2023-07-13 12:54:00,BUY,151,4733.17,714708.48
T00000338,TRD0002,MSFT,2021-05-26,2021-05-26 10:44:00,BUY,163,1947.11,317379.68
T00000339,TRD0002,HDFCBANK,2022-07-12,2022-07-12 13:19:00,SELL,180,1391.44,250459.3
T00000340,TRD0002,AMZN,2025-09-05,2025-09-05 14:28:00,BUY,74,845.95,62600.3
T00000341,TRD0002,MSFT,2023-12-26,2023-12-26 13:54:00,SELL,63,3892.88,245251.37
T00000342,TRD0002,AAPL,2022-11-29,2022-11-29 09:22:00,BUY,181,1186.7,214792.55
T00000343,TRD0002,GOOGL,2021-05-26,2021-05-26 09:16:00,SELL,137,653.86,89578.93
T00000344,TRD0002,AMZN,2022-05-19,2022-05-19 10:30:00,BUY,107,449.61,48108.77
T00000345,TRD0002,MSFT,2023-06-01,2023-06-01 09:33:00,BUY,108,3703.52,399980.66
T00000346,TRD0002,AAPL,2022-12-01,2022-12-01 09:49:00,BUY,39,1188.89,46366.61
T00000347,TRD0002,GOOGL,2021-10-21,2021-10-21 14:43:00,BUY,105,701.44,73650.7
T00000348,TRD0002,TSLA,2024-10-09,2024-10-09 11:29:00,BUY,13,848.47,11030.05
T00000349,TRD0002,HDFCBANK,2023-12-21,2023-12-21 10:39:00,SELL,105,2284.61,239884.29
T00000350,TRD0002,AMZN,2025-08-05,2025-08-05 14:34:00,SELL,83,892.64,74089.05
T00000351,TRD0002,TSLA,2022-11-18,2022-11-18 13:31:00,BUY,166,541.14,89828.76
T00000352,TRD0002,AMZN,2024-06-10,2024-06-10 11:42:00,BUY,164,783.49,128493.09
T00000353,TRD0002,AMZN,2024-05-24,2024-05-24 09:23:00,BUY,117,748.4,87563.12
T00000354,TRD0002,HDFCBANK,2021-03-31,2021-03-31 09:37:00,SELL,20,1387.99,27759.7
T00000355,TRD0002,GOOGL,2023-01-04,2023-01-04 10:33:00,BUY,82,1024.52,84010.56
T00000356,TRD0002,GOOGL,2023-06-05,2023-06-05 13:00:00,SELL,152,1063.07,161586.4
T00000357,TRD0002,GOOGL,2025-11-14,2025-11-14 13:22:00,BUY,174,868.64,151143.33
T00000358,TRD0002,AMZN,2023-12-14,2023-12-14 13:20:00,SELL,147,523.8,76997.99
T00000359,TRD0002,AMZN,2022-12-08,2022-12-08 13:23:00,SELL,115,438.71,50452.11
T00000360,TRD0002,GOOGL,2024-11-08,2024-11-08 12:30:00,SELL,132,1086.0,143352.35
T00000361,TRD0002,GOOGL,2023-03-28,2023-03-28 11:20:00,SELL,179,1116.1,199781.39
T00000362,TRD0002,HDFCBANK,2023-02-16,2023-02-16 14:16:00,SELL,42,1478.01,62076.22
T00000363,TRD0002,AMZN,2023-10-05,2023-10-05 11:47:00,BUY,177,503.89,89187.68
T00000364,TRD0002,HDFCBANK,2022-01-19,2022-01-19 10:20:00,BUY,120,1576.67,189200.63
T00000365,TRD0002,TSLA,2025-04-17,2025-04-17 10:47:00,SELL,162,1083.16,175471.16
T00000366,TRD0002,GOOGL,2025-05-09,2025-05-09 14:11:00,BUY,76,1101.89,83743.71
T00000367,TRD0002,GOOGL,2025-01-02,2025-01-02 09:50:00,SELL,75,1108.03,83102.01
T00000368,TRD0002,TSLA,2023-06-16,2023-06-16 14:28:00,BUY,88,564.25,49653.81
T00000369,TRD0002,GOOGL,2023-08-28,2023-08-28 10:26:00,SELL,163,1104.0,179952.68
T00000370,TRD0002,AAPL,2025-06-19,2025-06-19 11:27:00,BUY,88,2945.64,259216.09
T00000371,TRD0002,GOOGL,2024-11-26,2024-11-26 12:07:00,SELL,12,1172.05,14064.58
T00000372,TRD0002,HDFCBANK,2024-07-08,2024-07-08 09:28:00,BUY,29,2254.02,65366.52
T00000373,TRD0002,AMZN,2023-01-03,2023-01-03 10:51:00,BUY,86,458.44,39426.07
T00000374,TRD0002,AAPL,2021-05-19,2021-05-19 10:41:00,SELL,89,1757.89,156452.42
T00000375,TRD0002,AMZN,2022-07-19,2022-07-19 11:16:00,BUY,61,340.2,20751.97
T00000376,TRD0002,AAPL,2023-11-06,2023-11-06 10:02:00,BUY,178,2056.28,366017.27
T00000377,TRD0002,TSLA,2022-01-20,2022-01-20 13:11:00,SELL,53,717.29,38016.57
T00000378,TRD0002,TSLA,2022-11-21,2022-11-21 12:19:00,SELL,15,557.53,8362.92
T00000379,TRD0002,TSLA,2022-07-26,2022-07-26 10:42:00,BUY,49,605.53,29670.86
T00000380,TRD0002,TSLA,2024-09-02,2024-09-02 14:59:00,SELL,58,838.72,48645.73
T00000381,TRD0002,AMZN,2024-04-04,2024-04-04 10:52:00,SELL,177,798.01,141248.63
T00000382,TRD0002,MSFT,2025-10-29,2025-10-29 10:18:00,BUY,194,9270.02,1798384.58
T00000383,TRD0002,MSFT,2025-12-01,2025-12-01 14:04:00,SELL,177,8872.6,1570450.22
T00000384,TRD0002,HDFCBANK,2023-12-07,2023-12-07 10:47:00,BUY,156,2343.18,365535.94
T00000385,TRD0002,HDFCBANK,2021-01-04,2021-01-04 13:03:00,SELL,70,1260.35,88224.47
T00000386,TRD0002,TSLA,2021-06-16,2021-06-16 14:04:00,BUY,69,335.51,23149.86
T00000387,TRD0002,GOOGL,2023-08-11,2023-08-11 12:17:00,BUY,90,1154.73,103925.76
T00000388,TRD0002,GOOGL,2021-01-27,2021-01-27 11:58:00,BUY,46,566.52,26060.14
T00000389,TRD0002,GOOGL,2023-03-17,2023-03-17 09:02:00,SELL,16,1192.86,19085.74
T00000390,TRD0002,TSLA,2025-11-13,2025-11-13 10:02:00,BUY,10,942.18,9421.83
T00000391,TRD0002,AAPL,2023-07-05,2023-07-05 14:16:00,SELL,58,1399.95,81197.33
T00000392,TRD0002,TSLA,2025-01-15,2025-01-15 13:33:00,SELL,176,955.81,168222.12
T00000393,TRD0002,AMZN,2023-10-02,2023-10-02 13:54:00,SELL,153,530.69,81195.62
T00000394,TRD0002,GOOGL,2024-11-19,2024-11-19 12:29:00,BUY,199,1155.63,229970.34
T00000395,TRD0002,AAPL,2023-12-28,2023-12-28 13:06:00,SELL,170,1983.42,337181.86
T00000396,TRD0002,MSFT,2024-10-07,2024-10-07 09:14:00,BUY,79,5603.1,442645.24
T00000397,TRD0002,TSLA,2023-09-21,2023-09-21 09:09:00,SELL,157,600.51,94279.78
T00000398,TRD0002,RELIANCE,2025-11-05,2025-11-05 11:43:00,SELL,137,2609.25,357467.85
T00000399,TRD0002,AAPL,2023-08-17,2023-08-17 12:00:00,SELL,48,1675.17,80407.98
T00000400,TRD0002,MSFT,2023-12-15,2023-12-15 11:17:00,SELL,33,3972.0,131075.94
T00000401,TRD0002,AMZN,2025-01-29,2025-01-29 10:04:00,BUY,45,801.49,36067.05
T00000402,TRD0002,AMZN,2025-03-24,2025-03-24 12:56:00,BUY,169,796.31,134577.1
T00000403,TRD0002,GOOGL,2024-09-04,2024-09-04 10:19:00,BUY,138,1064.82,146945.61
T00000404,TRD0002,HDFCBANK,2025-01-24,2025-01-24 11:45:00,BUY,75,2659.85,199488.56
T00000405,TRD0002,RELIANCE,2025-03-12,2025-03-12 11:09:00,BUY,80,2253.81,180304.96
T00000406,TRD0002,AAPL,2021-03-23,2021-03-23 10:25:00,SELL,165,1756.33,289794.85
T00000407,TRD0002,GOOGL,2024-06-26,2024-06-26 13:28:00,BUY,149,1158.67,172641.51
T00000408,TRD0002,HDFCBANK,2024-01-01,2024-01-01 10:58:00,SELL,61,2326.66,141925.97
T00000409,TRD0002,AMZN,2023-03-14,2023-03-14 12:17:00,SELL,163,557.78,90918.33
T00000410,TRD0002,GOOGL,2021-11-15,2021-11-15 12:31:00,SELL,38,678.21,25772.03
T00000411,TRD0002,HDFCBANK,2025-05-14,2025-05-14 12:58:00,BUY,97,3361.56,326071.05
T00000412,TRD0002,TSLA,2024-04-18,2024-04-18 14:07:00,SELL,152,725.01,110200.9
T00000413,TRD0002,RELIANCE,2023-08-14,2023-08-14 13:48:00,BUY,79,1738.29,137325.11
T00000414,TRD0002,MSFT,2022-07-22,2022-07-22 13:59:00,SELL,167,2343.1,391298.16
T00000415,TRD0002,RELIANCE,2021-11-02,2021-11-02 09:09:00,BUY,25,1729.28,43232.0
T00000416,TRD0002,HDFCBANK,2025-07-07,2025-07-07 12:19:00,SELL,163,2747.06,447769.99
T00000417,TRD0002,GOOGL,2025-10-09,2025-10-09 13:07:00,SELL,15,849.11,12736.71
T00000418,TRD0003,RELIANCE,2023-03-15,2023-03-15 10:35:00,BUY,167,1928.75,322101.97
T00000419,TRD0003,AMZN,2024-02-05,2024-02-05 13:57:00,SELL,115,678.34,78009.45
T00000420,TRD0003,AMZN,2025-01-23,2025-01-23 10:00:00,SELL,43,803.84,34565.04
T00000421,TRD0003,AAPL,2023-01-10,2023-01-10 12:36:00,BUY,145,1131.75,164104.41
T00000422,TRD0003,AAPL,2025-10-06,2025-10-06 12:42:00,BUY,108,3273.71,353560.55
T00000423,TRD0003,HDFCBANK,2021-08-13,2021-08-13 13:52:00,BUY,177,1144.92,202650.5
T00000424,TRD0003,TSLA,2024-12-04,2024-12-04 09:30:00,BUY,165,956.45,157814.29
T00000425,TRD0003,MSFT,2024-03-22,2024-03-22 14:43:00,SELL,82,4026.21,330148.83
T00000426,TRD0003,GOOGL,2024-05-08,2024-05-08 13:54:00,SELL,117,948.04,110920.39
T00000427,TRD0003,RELIANCE,2025-09-24,2025-09-24 13:03:00,SELL,62,2393.65,148406.0
T00000428,TRD0003,GOOGL,2023-05-05,2023-05-05 13:57:00,SELL,93,1067.1,99240.31
T00000429,TRD0003,RELIANCE,2021-09-09,2021-09-09 12:39:00,BUY,102,1598.91,163088.55
T00000430,TRD0003,RELIANCE,2025-11-24,2025-11-24 10:55:00,SELL,54,2690.57,145290.98
T00000431,TRD0003,GOOGL,2021-08-20,2021-08-20 13:24:00,BUY,157,591.09,92801.82
T00000432,TRD0003,MSFT,2023-09-04,2023-09-04 11:51:00,SELL,157,4955.65,778036.34
T00000433,TRD0003,GOOGL,2023-02-02,2023-02-02 14:24:00,BUY,94,1080.88,101603.09
T00000434,TRD0003,RELIANCE,2023-07-10,2023-07-10 14:12:00,BUY,13,1743.15,22661.0
T00000435,TRD0003,AAPL,2025-04-29,2025-04-29 09:39:00,BUY,116,2873.54,333330.62
T00000436,TRD0003,MSFT,2023-11-24,2023-11-24 13:21:00,BUY,70,4045.22,283165.26
T00000437,TRD0003,AMZN,2025-02-03,2025-02-03 11:58:00,SELL,99,840.57,83216.64
T00000438,TRD0003,AMZN,2022-10-24,2022-10-24 13:29:00,SELL,159,413.94,65815.89
T00000439,TRD0003,TSLA,2021-10-26,2021-10-26 13:15:00,BUY,56,482.76,27034.41
T00000440,TRD0003,HDFCBANK,2021-05-14,2021-05-14 09:21:00,BUY,167,1241.02,207249.53
T00000441,TRD0003,TSLA,2021-11-04,2021-11-04 12:11:00,SELL,38,519.65,19746.78
T00000442,TRD0003,RELIANCE,2025-01-24,2025-01-24 13:58:00,SELL,42,1964.19,82495.91
T00000443,TRD0003,AAPL,2022-04-06,2022-04-06 13:35:00,BUY,199,1099.24,218748.62
T00000444,TRD0003,RELIANCE,2025-01-30,2025-01-30 09:38:00,BUY,112,1972.72,220944.51
T00000445,TRD0003,RELIANCE,2021-02-24,2021-02-24 10:52:00,BUY,187,1838.12,343728.84
T00000446,TRD0003,HDFCBANK,2024-01-15,2024-01-15 10:32:00,BUY,125,2304.6,288075.14
T00000447,TRD0003,GOOGL,2022-03-23,2022-03-23 14:09:00,BUY,18,839.13,15104.25
T00000448,TRD0003,AAPL,2025-03-24,2025-03-24 10:12:00,SELL,141,2880.91,406208.76
T00000449,TRD0003,AMZN,2024-08-12,2024-08-12 09:34:00,BUY,29,762.77,22120.33
T00000450,TRD0003,AMZN,2025-11-17,2025-11-17 12:06:00,BUY,125,908.92,113614.5
T00000451,TRD0003,HDFCBANK,2022-08-24,2022-08-24 11:51:00,SELL,19,1332.77,25322.69
T00000452,TRD0003,HDFCBANK,2022-02-15,2022-02-15 09:12:00,SELL,47,1570.72,73823.68
T00000453,TRD0003,MSFT,2024-01-16,2024-01-16 09:24:00,SELL,129,3612.12,465963.44
T00000454,TRD0003,TSLA,2025-12-05,2025-12-05 11:44:00,BUY,118,896.68,105808.03
T00000455,TRD0003,AMZN,2024-04-29,2024-04-29 09:40:00,BUY,52,771.59,40122.89
T00000456,TRD0003,MSFT,2024-03-01,2024-03-01 09:36:00,BUY,115,3664.12,421373.28
T00000457,TRD0003,TSLA,2024-01-15,2024-01-15 13:35:00,SELL,13,579.14,7528.88
T00000458,TRD0003,RELIANCE,2024-12-26,2024-12-26 14:32:00,BUY,115,1840.02,211602.78
T00000459,TRD0003,MSFT,2024-03-19,2024-03-19 13:05:00,SELL,73,3953.26,288587.98
T00000460,TRD0003,TSLA,2022-09-07,2022-09-07 10:47:00,SELL,36,547.94,19725.89
T00000461,TRD0003,AAPL,2024-07-25,2024-07-25 14:13:00,SELL,135,2123.49,286670.88
T00000462,TRD0003,GOOGL,2021-03-10,2021-03-10 14:05:00,SELL,30,519.64,15589.22
T00000463,TRD0003,RELIANCE,2024-10-21,2024-10-21 10:31:00,SELL,197,2128.07,419229.24
T00000464,TRD0003,HDFCBANK,2024-01-12,2024-01-12 10:20:00,SELL,17,2294.53,39007.07
T00000465,TRD0003,RELIANCE,2022-12-19,2022-12-19 13:40:00,BUY,115,1721.57,197980.78
T00000466,TRD0003,TSLA,2023-11-28,2023-11-28 10:44:00,BUY,88,541.84,47681.71
T00000467,TRD0003,GOOGL,2025-05-16,2025-05-16 12:38:00,BUY,163,1123.89,183194.11
T00000468,TRD0003,HDFCBANK,2025-06-13,2025-06-13 11:08:00,SELL,195,2813.24,548581.9
T00000469,TRD0003,MSFT,2024-08-06,2024-08-06 11:34:00,BUY,184,4554.34,837998.9
T00000470,TRD0003,TSLA,2025-11-17,2025-11-17 14:44:00,SELL,186,963.61,179230.93
T00000471,TRD0003,MSFT,2021-08-09,2021-08-09 09:48:00,SELL,20,2105.87,42117.31
T00000472,TRD0003,HDFCBANK,2021-02-19,2021-02-19 11:39:00,BUY,152,1316.87,200163.96
T00000473,TRD0003,RELIANCE,2025-05-15,2025-05-15 13:30:00,BUY,115,2225.08,255884.6
T00000474,TRD0003,AAPL,2024-11-04,2024-11-04 11:49:00,SELL,147,2595.24,381500.21
T00000475,TRD0003,AAPL,2021-11-22,2021-11-22 11:54:00,SELL,128,1529.02,195714.64
T00000476,TRD0003,AAPL,2025-08-13,2025-08-13 13:17:00,SELL,40,2938.72,117548.69
T00000477,TRD0003,MSFT,2023-07-24,2023-07-24 14:39:00,BUY,63,4641.98,292444.61
T00000478,TRD0003,AAPL,2024-02-26,2024-02-26 09:08:00,BUY,164,1917.38,314450.68
T00000479,TRD0003,AMZN,2024-08-02,2024-08-02 10:40:00,SELL,52,748.03,38897.65
T00000480,TRD0003,HDFCBANK,2022-01-07,2022-01-07 11:20:00,SELL,81,1634.91,132427.71
T00000481,TRD0003,AAPL,2025-09-02,2025-09-02 10:34:00,SELL,119,3039.82,361738.11
T00000482,TRD0003,RELIANCE,2025-05-13,2025-05-13 14:53:00,SELL,136,2212.1,300845.44
T00000483,TRD0003,AAPL,2024-11-15,2024-11-15 10:22:00,SELL,48,2646.56,127034.96
T00000484,TRD0003,AMZN,2022-03-24,2022-03-24 14:16:00,BUY,86,508.97,43771.32
T00000485,TRD0003,AMZN,2024-01-16,2024-01-16 14:45:00,SELL,30,659.65,19789.48
T00000486,TRD0003,TSLA,2024-04-03,2024-04-03 13:14:00,SELL,68,673.78,45817.22
T00000487,TRD0003,AAPL,2024-07-19,2024-07-19 12:42:00,BUY,88,2088.98,183830.29
T00000488,TRD0003,GOOGL,2022-02-16,2022-02-16 13:02:00,BUY,43,768.6,33049.59
T00000489,TRD0003,AMZN,2022-01-17,2022-01-17 14:36:00,SELL,56,594.57,33295.84
T00000490,TRD0003,AAPL,2024-07-08,2024-07-08 10:52:00,BUY,137,2055.13,281552.45
T00000491,TRD0003,MSFT,2021-05-31,2021-05-31 09:10:00,BUY,159,1961.48,311875.85
T00000492,TRD0003,TSLA,2024-08-07,2024-08-07 13:22:00,SELL,90,832.94,74964.65
T00000493,TRD0003,HDFCBANK,2022-07-26,2022-07-26 13:35:00,SELL,57,1352.36,77084.61
T00000494,TRD0003,MSFT,2023-12-29,2023-12-29 09:30:00,BUY,70,3735.97,261517.87
T00000495,TRD0003,MSFT,2023-04-13,2023-04-13 12:31:00,SELL,107,3054.46,326826.89
T00000496,TRD0003,RELIANCE,2022-12-14,2022-12-14 12:16:00,SELL,87,1701.45,148026.19
T00000497,TRD0003,MSFT,2021-05-19,2021-05-19 09:11:00,SELL,117,1944.42,227497.7
T00000498,TRD0003,AMZN,2024-06-07,2024-06-07 13:35:00,SELL,116,784.45,90995.86
T00000499,TRD0003,MSFT,2021-03-16,2021-03-16 14:00:00,SELL,121,1381.52,167163.67
T00000500,TRD0003,AMZN,2022-10-13,2022-10-13 11:42:00,SELL,21,431.5,9061.51
T00000501,TRD0003,GOOGL,2021-12-20,2021-12-20 09:35:00,BUY,35,705.33,24686.68
T00000502,TRD0003,AAPL,2024-01-29,2024-01-29 13:58:00,BUY,139,2057.61,286007.51
T00000503,TRD0003,AMZN,2025-10-31,2025-10-31 10:42:00,SELL,20,931.59,18631.71
T00000504,TRD0003,HDFCBANK,2021-10-04,2021-10-04 10:04:00,BUY,75,1421.93,106644.85
T00000505,TRD0003,HDFCBANK,2021-06-01,2021-06-01 11:51:00,SELL,146,1229.57,179517.82
T00000506,TRD0003,GOOGL,2023-07-21,2023-07-21 13:16:00,BUY,133,1128.69,150116.35
T00000507,TRD0003,AAPL,2021-08-13,2021-08-13 12:15:00,BUY,40,1515.63,60625.05
T00000508,TRD0003,AAPL,2024-03-26,2024-03-26 10:41:00,SELL,52,1851.11,96257.92
T00000509,TRD0003,HDFCBANK,2025-07-30,2025-07-30 12:25:00,SELL,44,2633.26,115863.3
T00000510,TRD0003,TSLA,2024-03-27,2024-03-27 11:48:00,BUY,21,695.87,14613.17
T00000511,TRD0003,GOOGL,2023-06-22,2023-06-22 10:20:00,BUY,109,1188.47,129543.57
T00000512,TRD0003,AMZN,2022-07-05,2022-07-05 11:19:00,SELL,109,356.95,38907.38
T00000513,TRD0003,MSFT,2022-07-08,2022-07-08 10:55:00,BUY,142,2450.36,347950.82
T00000514,TRD0003,MSFT,2021-02-11,2021-02-11 12:11:00,SELL,32,1360.26,43528.21
T00000515,TRD0003,HDFCBANK,2021-08-24,2021-08-24 11:48:00,SELL,96,1312.62,126011.84
T00000516,TRD0003,AAPL,2022-09-19,2022-09-19 13:58:00,BUY,13,1490.36,19374.69
T00000517,TRD0003,GOOGL,2023-10-10,2023-10-10 12:39:00,SELL,25,1073.88,26847.09
T00000518,TRD0003,TSLA,2021-07-14,2021-07-14 14:12:00,BUY,57,360.21,20532.11
T00000519,TRD0003,GOOGL,2025-12-01,2025-12-01 14:56:00,BUY,65,860.47,55930.65
T00000520,TRD0003,AAPL,2025-02-04,2025-02-04 10:48:00,BUY,192,2937.16,563933.83
T00000521,TRD0003,GOOGL,2024-04-04,2024-04-04 10:03:00,BUY,142,946.93,134464.13
T00000522,TRD0003,HDFCBANK,2022-02-11,2022-02-11 13:25:00,BUY,128,1600.91,204916.52
T00000523,TRD0003,RELIANCE,2023-02-27,2023-02-27 11:36:00,BUY,115,1982.52,227989.93
T00000524,TRD0003,RELIANCE,2024-05-22,2024-05-22 09:13:00,BUY,68,1750.29,119019.98
T00000525,TRD0003,AMZN,2021-05-18,2021-05-18 12:25:00,SELL,118,684.0,80712.55
T00000526,TRD0003,HDFCBANK,2021-10-19,2021-10-19 11:33:00,SELL,187,1483.43,277400.83
T00000527,TRD0003,RELIANCE,2021-12-28,2021-12-28 10:35:00,SELL,74,1680.19,124334.36
T00000528,TRD0003,AMZN,2024-03-14,2024-03-14 12:34:00,SELL,197,847.18,166894.52
T00000529,TRD0003,MSFT,2023-12-11,2023-12-11 09:31:00,BUY,112,3996.7,447630.42
T00000530,TRD0003,AMZN,2025-06-13,2025-06-13 10:52:00,BUY,47,823.33,38696.36
T00000531,TRD0003,AMZN,2021-03-24,2021-03-24 12:46:00,BUY,34,710.51,24157.2
